stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
5456,N MIAMI AV@NE 154 ST,,25.915697,-80.199719,,
5457,N MIAMI AV@NE 156 ST,,25.91828,-80.199825,,
5458,N MIAMI AV@NE 158 ST,,25.920036,-80.19991,,
5459,N MIAMI AV@NE 160 ST,,25.921619,-80.199966,,
5460,N MIAMI AV@NE 162 ST,,25.923697,-80.200071,,
5461,N MIAMI AV@NE 164 ST,,25.925219,-80.200149,,
5463,N MIAMI AV@NW 164 ST,,25.925487,-80.200249,,
5464,N MIAMI AV@NW 162 ST,,25.923683,-80.200189,,
5465,N MIAMI AV@NW 160 ST,,25.921848,-80.200089,,
5466,N MIAMI AV@NW 158 ST,,25.919985,-80.200021,,
5467,N MIAMI AV@NW 156 ST,,25.918257,-80.199942,,
5468,N MIAMI AV@NW 154 ST,,25.915928,-80.199838,,
5469,N MIAMI AV@NW 151 ST,,25.913358,-80.199719,,
5470,N MIAMI AV@NW 148 ST,,25.911262,-80.199659,,
5471,N MIAMI AV@NW 146 ST,,25.90872,-80.199956,,
5472,N MIAMI AV@NW 143 ST,,25.905908,-80.199414,,
5473,N MIAMI AV@NW 139 ST,,25.902221,-80.199275,,
5474,N MIAMI AV@NW 135 ST,,25.898169,-80.19911,,
5475,N MIAMI AV@NW 131 ST,,25.895316,-80.19897,,
5476,N MIAMI AV@NW 128 ST,,25.892609,-80.198834,,
5477,N MIAMI AV@NW 117 ST,,25.881997,-80.198355,,
5478,NW 6 AV@NW 151 ST,,25.913566,-80.209653,,
5479,NW 6 AV@S BISCAYNE RIVER DR,,25.915846,-80.209773,,
5480,NW 6 AV@NW 157 ST,,25.918336,-80.209898,,
5481,NW 6 AV@NW 159 ST,,25.920114,-80.209993,,
5482,NW 6 AV@NW 159 ST,,25.919901,-80.210083,,
5483,NW 6 AV@NW 157 ST,,25.918048,-80.209997,,
5484,NW 6 AV@S BISCAYNE RIVER DR,,25.915844,-80.209862,,
5485,NW 6 AV@NW 151 ST,,25.913523,-80.209753,,
5486,NW 7 AV@NW 103 ST,,25.86955,-80.209796,,
5487,NW 7 AV@NW 107 ST,,25.873079,-80.209965,,
5488,NW 7 AV@NW 109 ST,,25.874601,-80.210026,,
5489,NW 7 AV@NW 111 ST,,25.876832,-80.210136,,
5490,NW 7 AV@NW 113 ST,,25.878695,-80.210224,,
5491,NW 7 AV@NW 115 ST,,25.880405,-80.210297,,
5492,NW 7 AV@NW 117 ST,,25.882455,-80.210394,,
5493,NW 7 AV@NW 119 ST,,25.884068,-80.210466,,
5494,NW 7 AV@NW 121 ST,,25.88514,-80.210514,,
5495,NW 7 AV@NW 143 ST,,25.905869,-80.211483,,
5496,NW 7 AV@NW 145 ST,,25.907597,-80.211503,,
5497,NW 7 AV@NW 147 ST,,25.909541,-80.211522,,
5498,NW 7 AV@# 14901,,25.911202,-80.211531,,
5499,NW 7 AV@NW 151 ST,,25.913353,-80.211571,,
5500,NW 7 AV@NW 153 ST,,25.914717,-80.211623,,
5501,NW 7 AV@NW 156 ST,,25.917266,-80.211749,,
5502,NW 7 AV@NW 157 ST,,25.918769,-80.211822,,
5503,NW 7 AV@OP # 15781,,25.919036,-80.212099,,
5504,NW 7 AV@NW 155 LA,,25.917063,-80.212015,,
5505,NW 7 AV@S BISCAYNE RIVER DR,,25.915561,-80.211948,,
5506,NW 7 AV@NW 151 ST,,25.913326,-80.211835,,
5507,NW 7 AV@NW 148 ST,,25.91037,-80.21181,,
5508,NW 7 AVE@NW 146th STREET,,25.908463,-80.21178,,
5509,NW 7 AV@NW 145 ST,,25.90718,-80.211778,,
5510,NW 7 AV@NW 143 ST,,25.905165,-80.211746,,
5511,NW 7 AV@NW 141 ST,,25.903802,-80.211687,,
5512,NW 7 AV@NW 139 ST,,25.901512,-80.211572,,
5513,NW 7 AV@OPA LOCKA BD,,25.899327,-80.211463,,
5514,NW 7 AV@NW 120 ST,,25.884426,-80.210744,,
5515,NW 7 AV@NW 116 TE,,25.88166,-80.21061,,
5516,NW 7 AV@NW 115 ST,,25.880235,-80.210545,,
5517,NW 7 AV@NW 113 ST,,25.878078,-80.210446,,
5518,NW 7 AV@NW 111 ST,,25.87584,-80.210339,,
5519,NW 7 AV@NW 107 ST,,25.873036,-80.210205,,
5520,NW 7 AV@NW 105 ST,,25.870498,-80.21012,,
5521,NW 8 AV@NW 103 ST,,25.869395,-80.212014,,
5522,NW 17 AV@NW 103 ST,,25.86896,-80.226042,,
5523,NW 17 AV@OP # 10500,,25.87049,-80.226142,,
5524,NW 17 AV@NW 108 ST,,25.872824,-80.22622,,
5525,NW 17 AV@NW 109 ST,,25.873939,-80.226252,,
5526,NW 17 AV@NW 111 ST,,25.876163,-80.226299,,
5527,NW 17 AV@NW 113 TE,,25.87822,-80.226422,,
5528,NW 17 AV@NW 115 ST,,25.879286,-80.226463,,
5529,NW 17 AV@NW 117 ST,,25.88145,-80.226573,,
5530,NW 17 AV@NW 131 ST,,25.89427,-80.227275,,
5531,NW 17 AV@NW 129 ST,,25.891715,-80.227154,,
5532,NW 17 AV@NW 127 ST,,25.890538,-80.227108,,
5533,NW 17 AV@NW 124 TE,,25.88827,-80.226998,,
5534,NW 17 AV@NW 123 ST,,25.886447,-80.226905,,
5535,NW 17 AV@NW 121 ST,,25.885223,-80.226853,,
5536,NW 17 AV@NW 119 ST,,25.883739,-80.226863,,
5537,NW 17 AV@NW 117 ST,,25.881658,-80.226687,,
5538,NW 17 AV@NW 116 ST,,25.880195,-80.226632,,
5539,NW 17 AV@NW 113 TE,,25.877655,-80.226514,,
5540,NW 17 AV@NW 111 ST,,25.876025,-80.226451,,
5541,NW 17 AV@NW 109 ST,,25.873783,-80.226376,,
5542,NW 17 AV@NW 107 ST,,25.872375,-80.226323,,
5543,NW 17 AV@# 10500,,25.870638,-80.226255,,
5544,NW 22 AV@NW 103 ST,,25.868749,-80.234197,,
5545,NW 22 AV@NW 105 ST,,25.869981,-80.234202,,
5546,NW 22 AV@NW 107 ST,,25.872016,-80.234009,,
5547,NW 22 AV@NW 111 ST,,25.876031,-80.234394,,
5548,NW 22 AV@# 11281,,25.87749,-80.234433,,
5549,NW 22 AV@NW 115 ST,,25.878865,-80.23447,,
5550,NW 22 AV@NW 117 ST,,25.881013,-80.234538,,
5551,NW 22 AV@NW 119 ST,,25.883289,-80.234636,,
5552,NW 22 AV@# 12125,,25.885289,-80.234732,,
5553,NW 22 AV@NW 124 ST,,25.887343,-80.234818,,
5554,NW 22 AV@NW 127 ST,,25.889825,-80.234961,,
5555,NW 22 AV@NW 129 ST,,25.891853,-80.235054,,
5556,NW 22 AV@NW 131 ST,,25.893584,-80.235136,,
5557,NW 22 AV@NW 133 ST,,25.896101,-80.235273,,
5558,NW 22 AV@NW 135 ST,,25.896955,-80.235607,,
5559,NW 22 AV@NW 133 ST,,25.89582,-80.235548,,
5560,NW 22 AV@NW 131 ST,,25.893814,-80.235453,,
5561,NW 22 AV@NW 129 ST,,25.892302,-80.235378,,
5562,NW 22 AV@NW 127 ST,,25.890475,-80.235276,,
5563,NW 22 AV@NW 124 ST,,25.887592,-80.235146,,
5564,NW 22 AV@NW 122 ST,,25.885217,-80.235036,,
5565,NW 22 AV@NW 119 ST,,25.882375,-80.23488,,
5566,NW 22 AV@NW 117 ST,,25.880558,-80.234819,,
5567,NW 22 AV@NW 115 ST,,25.87935,-80.2348,,
5568,NW 22 AV@# 11260,,25.877162,-80.234734,,
5569,NW 22 AV@NW 111 ST,,25.87545,-80.234611,,
5570,NW 22 AV@NW 107 ST,,25.872243,-80.234293,,
5571,NW 22 AV@NW 105 ST,,25.870208,-80.234488,,
5572,NW 22 AV@NW 103 ST,,25.868574,-80.234474,,
5573,NW 27 AV@NW 106 ST,,25.871179,-80.242465,,
5574,NW 27 AV@NW 108 ST,,25.872676,-80.242526,,
5575,NW 27 AV@NW 111 ST,,25.875283,-80.242624,,
5576,NW 27 AV@NW 115 ST,,25.878785,-80.242732,,
5577,NW 27 AV@NW 116 ST,,25.880258,-80.242785,,
5578,NW 27 AV@NW 120 ST,,25.883932,-80.242944,,
5579,NW 27 AV@NW 122 ST,,25.885798,-80.242996,,
5580,NW 27 AV@# 12501,,25.888432,-80.243096,,
5581,NW 27 AV@NW 127 ST,,25.890646,-80.243187,,
5582,NW 27 AV@#12925,,25.892243,-80.243242,,
5583,NW 27 AV@NW 131 ST,,25.894143,-80.243315,,
5584,NW 27 AV@OP # 12501,,25.88843,-80.24339,,
5585,NW 27 AV@NW 122 ST,,25.886047,-80.243302,,
5586,NW 27 AV@NW 119 ST,,25.88347,-80.243253,,
5587,NW 27 AV@NW 119 ST,,25.882423,-80.243223,,
5588,NW 27 AV@NW 116 ST,,25.88012,-80.2431,,
5589,NW 27 AV@NW 115 ST,,25.878744,-80.243071,,
5590,NW 27 AV@NW 108 ST,,25.873299,-80.2429,,
5591,NW 27 AV@NW 106 ST,,25.870482,-80.242724,,
5592,EAST RD@NW 115 ST,,25.879243,-80.244467,,
5593,EAST RD@KENNEDY DR,,25.881251,-80.244542,,
5594,EAST RD@KENNEDY DR,,25.88162,-80.244741,,
5595,EAST RD@NW 115 ST,,25.879413,-80.244665,,
5596,NW 32 AV@NW 106 ST,,25.870309,-80.250749,,
5597,NW 32 AV@NW 107 ST,,25.871542,-80.250801,,
5598,NW 32 AV@NW 110 ST,,25.873537,-80.250868,,
5599,NW 32 AV@NW 112 ST,,25.876442,-80.250961,,
5600,NW 32 AV@NW 114 ST,,25.878644,-80.251058,,
5601,NW 32 AV@KENNEDY DR,,25.880404,-80.251113,,
5602,NW 32 AV@NW 119 ST,,25.88224,-80.251198,,
5603,NW 32 AV@NW 123 ST,,25.886158,-80.251347,,
5604,NW 32 AV@NW 125 ST,,25.888508,-80.251332,,
5605,NW 32 AV@NW 125 ST,,25.887781,-80.251597,,
5606,NW 32 AV@NW 123 ST,,25.886107,-80.251567,,
5607,NW 32 AV@NW 119 ST,,25.881875,-80.251409,,
5608,NW 32 AV@NW 114 ST,,25.878635,-80.251283,,
5609,NW 32 AV@NW 112 ST,,25.876081,-80.251201,,
5610,NW 32 AV@NW 110 ST,,25.87358,-80.251097,,
5611,NW 32 AV@NW 107 ST,,25.871539,-80.251019,,
5612,NW 32 AV@NW 106 ST,,25.870156,-80.250966,,
5615,NW 119 ST@NW 27 AV,,25.882616,-80.242465,,
5616,NW 119 ST@NW 24 AV,,25.882623,-80.238506,,
5617,NW 119 ST@NW 22 AV,,25.882648,-80.234282,,
5618,NW 119 ST@NW 19 AV,,25.882823,-80.230271,,
5619,NW 119 ST@NW 17 AV,,25.883002,-80.226007,,
5620,NW 119 ST@NW 14 AV,,25.883113,-80.223104,,
5621,NW 119 ST@NW 13 AV,,25.883216,-80.220473,,
5622,NW 119 ST@NW 12 AV,,25.88333,-80.217822,,
5623,NW 119 ST@NW 10 AV,,25.883426,-80.215076,,
5624,NW 119 ST@NW 7 AV,,25.88359,-80.211084,,
5625,NW 119 ST@NW 6 AV,,25.883736,-80.208319,,
5626,NW 119 ST@NW 5 AV,,25.883826,-80.206256,,
5627,NW 119 ST@NW 2 AV,,25.884044,-80.201941,,
5628,NE 119 ST@N MIAMI AV,,25.884249,-80.197301,,
5629,NE 119 ST@NE 2 AV,,25.884367,-80.194683,,
5630,NE 119 ST@N MIAMI AV,,25.884383,-80.198098,,
5631,NW 119 ST@NW 2 AV,,25.884179,-80.202668,,
5632,NW 119 ST@NW 5 AV,,25.88403,-80.206309,,
5633,NW 119 ST@NW 6 AV,,25.883942,-80.208321,,
5634,NW 119 ST@NW 7 AV,,25.883834,-80.211448,,
5635,NW 119 ST@NW 17 AV,,25.883209,-80.227153,,
5636,NW 119 ST@NW 19 AV,,25.88306,-80.231046,,
5637,NW 119 ST@NW 22 AV,,25.882884,-80.235385,,
5639,NW 119 ST@NW 27 AV,,25.882897,-80.241853,,
5640,NW 127 ST@E RANDALL PARK DR.,,25.890397,-80.227716,,
5641,NW 127 ST@NW 18 CT,,25.89035,-80.229891,,
5642,NW 127 ST@NW 21 AV,,25.890297,-80.233697,,
5643,NW 127 ST@NW 21 AV,,25.890179,-80.23331,,
5644,NW 127 ST@NW 19 AV,,25.890222,-80.23072,,
5645,NW 127 ST@NW 18 CT,,25.890274,-80.229555,,
5646,NW 127 ST@NW 17 AV,,25.89032,-80.227254,,
5647,NW 135 ST@# 5450,,25.898002,-80.289281,,
5648,NW 135 ST@NW 26 CT,,25.89721,-80.242423,,
5649,NW 135 ST@NW 24 AV,,25.897301,-80.239191,,
5650,NW 135 ST@OP #2319,,25.897339,-80.237512,,
5651,NW 135 ST@NW 22 AV,,25.897415,-80.23489,,
5652,NW 135 ST@NW 19 AV,,25.897475,-80.231619,,
5653,NW 135 ST@NW 18 AV,,25.897514,-80.229515,,
5654,NW 135 ST@NW 15 AV,,25.897731,-80.223497,,
5655,NW 135 ST@NW 1 AV,,25.898595,-80.201303,,
5656,NW 135 ST@N MIAMI AV,,25.898706,-80.199309,,
5657,NE 135 ST@NE 2 CT,,25.898996,-80.193883,,
5658,NE 135 ST@NE 2 CT,,25.89919,-80.193565,,
5659,NE 135 ST@NE 1 AV,,25.899022,-80.196807,,
5660,NE 135 ST@N MIAMI AV,,25.898919,-80.198871,,
5661,NW 135 ST@NW 2 AV,,25.898717,-80.202493,,
5662,NW 135 ST@OP # 5450,,25.898219,-80.289282,,
5663,OPA LOCKA BD@NW 10 AV,,25.899618,-80.215793,,
5664,OPA LOCKA BD@NW 12 AV,,25.899485,-80.219189,,
5665,OPA LOCKA BD@NW 14 AV,,25.899305,-80.223679,,
5666,NW 165 ST RD@# 500,,25.923958,-80.208859,,
5667,NW 165 ST@NW 2 AV,,25.926009,-80.205006,,
5668,NW 165 ST@NW 2 AV,,25.926135,-80.204962,,
5669,NW 165 ST RD@OP # 500,,25.924052,-80.208891,,
5670,NW 167 ST@NW 1 AV,,25.92788,-80.201957,,
5671,NE 167 ST@NE 2 AV,,25.928136,-80.195896,,
5672,NE 167 ST@NE 4 AV,,25.928317,-80.191832,,
5673,NE 167 ST@NE 6 AV,,25.92848,-80.187783,,
5674,NE 167 ST@NE 7 AV,,25.92861,-80.184965,,
5675,NW 167 ST@NW 1 AV,,25.928138,-80.202196,,
5676,GOLDEN GLADES@NW 7 AV,,25.921383,-80.214117,,
5677,GOLDEN GLADES@NW 7 AV,,25.921079,-80.213638,,
5678,EAST RD@STADIUM DR,,25.874865,-80.244305,,
5679,EAST RD@STADIUM DR,,25.87463,-80.244479,,
5680,W DIXIE HY@#20164,,25.962173,-80.147681,,
5681,W DIXIE HY@NE 199 ST,,25.960078,-80.147607,,
5682,W DIXIE HY@NE 199 ST,,25.959352,-80.147571,,
5683,W DIXIE HY@# 19800,,25.958146,-80.147537,,
5684,W DIXIE HY@NE 195 ST,,25.955888,-80.147454,,
5685,W DIXIE HY@NE 26 AV,,25.954287,-80.148928,,
5686,W DIXIE HY@NE 190 ST,,25.95131,-80.149016,,
5687,W DIXIE HY@NE 189 ST,,25.950011,-80.148926,,
5688,W DIXIE HY@NE 186 TE,,25.948158,-80.148672,,
5689,W DIXIE HY@NE 190 TE,,25.951195,-80.148861,,
5690,W DIXIE HY@NE 191 ST,,25.95221,-80.148913,,
5691,W DIXIE HY@NE 195 ST,,25.95569,-80.14738,,
5692,W DIXIE HY@OP.# 19800,,25.95814,-80.147444,,
5693,W DIXIE HY@NE 199 ST,,25.959297,-80.147486,,
5694,W DIXIE HY@OP#20164,,25.962004,-80.14757,,
5696,NE 26 AV@NE 203 ST,,25.963261,-80.149459,,
5710,NE 19 AV@NE 185 ST,,25.945618,-80.162995,,
5717,NE 18 AV@OP  # 18831,,25.949579,-80.165364,,
5718,NE 18 AV@NE 186 ST,,25.946944,-80.165176,,
5719,NE 18 AV RD@NE 185 ST,,25.94546,-80.164612,,
5720,NE 18 AV RD@NE 185 ST,,25.945659,-80.164568,,
5721,NE 18 AV@# 18901,,25.949998,-80.165182,,
5722,NE 15 AV@NE 165 ST,,25.928305,-80.170215,,
5723,NE 15 AV@NE 165 ST,,25.927354,-80.170184,,
5724,NE 14 AV@NE 185 ST,,25.945784,-80.173411,,
5725,NE 14 AV@# 18707,,25.947805,-80.17342,,
5726,NE 14 AV@# 18901,,25.949549,-80.173178,,
5727,NE 14 AV@NE 191 ST,,25.950699,-80.173014,,
5729,NE 14 AV@OP # 18707,,25.948083,-80.173487,,
5730,NE 14 AV@NE 185 ST,,25.945729,-80.173554,,
5731,NE 12 AV@NE 165 ST,,25.926978,-80.176052,,
5732,NE 12 AV@NE 167 ST,,25.928439,-80.176116,,
5733,NE 10 AV@NE 167 ST,,25.929388,-80.18016,,
5734,NE 10 AV@NE 169 TE,,25.931356,-80.180265,,
5735,NE 10 AV@NE 171 TE,,25.93326,-80.18032,,
5736,NE 10 AV@NE 173 ST,,25.934922,-80.180372,,
5737,NE 10 AVENUE RD@NE 204 TE,,25.961637,-80.184037,,
5738,NE 10 AV road@NE 205 TE,,25.962902,-80.185352,,
5739,NE 10 AV road@NE 205 TE,,25.962612,-80.185374,,
5740,NE 10 AVENUE RD@OP # 20350,,25.961812,-80.184575,,
5741,NE 10 AV@NE 196 TE,,25.956385,-80.181984,,
5742,NE 10 AV@NE 175 ST,,25.936786,-80.180516,,
5743,NE 10 AV@NE 173 ST,,25.934603,-80.180437,,
5744,NE 10 AV@NE 171 ST,,25.932826,-80.180387,,
5745,NE 6 AV@NE 175 ST,,25.936269,-80.188488,,
5746,NE 6 AV@NE 177 ST,,25.937869,-80.188541,,
5747,NE 6 AV@APPROX # 17911,,25.940032,-80.188641,,
5755,NE 2 AV@OP # 18450,,25.944375,-80.196979,,
5756,NE 2 AV@NE 188 ST,,25.947103,-80.197131,,
5757,NE 2 AV@# 18975,,25.948349,-80.197201,,
5758,NE 2 AV@NE 191 ST,,25.950025,-80.19729,,
5762,NE 2 AV@NE 209 TE,,25.968053,-80.198196,,
5763,NE 2 AV@NE 212 ST,,25.970505,-80.198282,,
5764,NE 2 AV@NE 214 ST,,25.972122,-80.198082,,
5765,NE 2 AV@# 18940,,25.948804,-80.197331,,
5766,NE 2 AV@NE 188 ST,,25.94708,-80.197221,,
5767,NE 2 AV@NE 183 ST,,25.943452,-80.197049,,
5768,N MIAMI AV@NE 184 TE,,25.944046,-80.201083,,
5769,N MIAMI AV@NE 185 TE,,25.945246,-80.201136,,
5770,N MIAMI AV@NE 188 ST,,25.947561,-80.201246,,
5771,N MIAMI AV@NE 191 ST,,25.949749,-80.201329,,
5778,NW 47 AV@NW 206 TE,,25.960313,-80.27847,,
5779,NW 47 AV@NW 203 ST,,25.957606,-80.278368,,
5780,NW 47 AV@NW 199 ST,,25.953687,-80.278256,,
5781,NW 47 AV@NW 196 TE,,25.951625,-80.278134,,
5782,NW 47 AV@NW 194 ST,,25.950034,-80.278044,,
5783,NW 47 AV@NW 193 ST,,25.949091,-80.277943,,
5784,NW 47 AV@NW 191 ST,,25.947078,-80.277859,,
5785,NW 47 AV@NW 188 ST,,25.944049,-80.277705,,
5786,NW 47 AV@NW 185 TE,,25.942084,-80.277628,,
5787,NW 47 AV@NW 183 ST,,25.939048,-80.277467,,
5788,NW 47 AV@NW 180 ST,,25.936731,-80.277404,,
5789,NW 47 AV@NW 178 TE,,25.935423,-80.277318,,
5790,NW 47 AV@# 17700,,25.934247,-80.277261,,
5791,NW 47 AV@#175100,,25.932574,-80.277163,,
5792,NW 47 AV@NW 173 DR,,25.929998,-80.277036,,
5793,NW 47 AV@NW 170 ST,,25.92759,-80.276934,,
5794,NW 52 AV@NW 173 DR,,25.93168,-80.285007,,
5795,NW 52 AV@NW 177 ST,,25.933912,-80.285138,,
5796,NW 52 AV@NW 178 TE,,25.935231,-80.285195,,
5797,NW 52 AV@NW 181 TE,,25.938024,-80.285387,,
5798,NW 52 AV@NW 183 ST,,25.938832,-80.285689,,
5799,NW 52 AV@NW 180 TE,,25.936981,-80.285386,,
5800,NW 52 AV@NW 178 TE,,25.935415,-80.285323,,
5801,NW 52 AV@NW 177 ST,,25.933988,-80.285235,,
5802,NW 52 AV@NW 173 DR,,25.931665,-80.285121,,
5803,NW 57 AV@NW 170 TE,,25.927698,-80.293168,,
5804,NW 57 AV@NW 199 ST,,25.954044,-80.294289,,
5805,NW 57 AV@OP # 17201,,25.929312,-80.293522,,
5806,NW 57 AV@NW 170 DR,,25.927474,-80.293457,,
5808,NW 67 AV@NW 192 TE,,25.946909,-80.306997,,
5809,NW 67 AV@NW 199 ST,,25.949631,-80.30794,,
5810,NW 67 AV@NW 192 TE,,25.946592,-80.307257,,
5814,NW 68 AV@OP # 17530,,25.933125,-80.3117,,
5815,NW 68 AV@NW 179 ST,,25.935787,-80.31182,,
5816,NW 68 AV@NW 182 ST,,25.938685,-80.31196,,
5818,NW 68 AV@NW 179 ST,,25.935214,-80.311986,,
5819,NW 68 AV@# 17600,,25.933155,-80.311832,,
5820,NW 82 AV@NW 176 ST,,25.932975,-80.334483,,
5821,NW 82 AV@NW 182 ST,,25.938699,-80.33487,,
5822,NW 82 AV@NW 191 ST,,25.946134,-80.335175,,
5823,NW 82 AV@NW 186 ST,,25.942715,-80.334413,,
5824,NW 82 AV@NW 182 ST,,25.938613,-80.335003,,
5825,NW 82 AV@NW 176 ST,,25.933214,-80.334659,,
5826,NW 82 AV@NW 170 ST,,25.92801,-80.333722,,
5827,NW 87 AV@NW 192 ST,,25.946777,-80.342403,,
5828,NE 167 ST@NE 13 AV,,25.929148,-80.173834,,
5829,NE 167 ST@NE 12 AV,,25.929127,-80.176693,,
5831,NW 173 DR@NW 53 PL,,25.93118,-80.288149,,
5832,NW 173 DR@NW 52 AV,,25.931225,-80.285239,,
5833,NW 173 DR@NW 49 CT,,25.931308,-80.282114,,
5834,NW 173 DR@NW 48 CT,,25.931063,-80.27947,,
5835,NW 173 DR@NW 47 AV,,25.930932,-80.277464,,
5836,NW 173 DR@NW 47 AV,,25.93105,-80.277483,,
5837,NW 173 DR@NW 48 CT,,25.931305,-80.280002,,
5838,NW 173 DR@NW 49 CT,,25.93141,-80.281829,,
5839,NW 173 DR@NW 52 AV,,25.931332,-80.284815,,
5840,NW 173 DR@NW 53 CT,,25.931341,-80.287576,,
5841,NW 173 DR@NW 54 CT,,25.930711,-80.290212,,
5842,NW 174 ST@NW 67 AV,,25.93035,-80.310423,,
5844,NW 186 ST@NW 82 AV,,25.942244,-80.333704,,
5845,NW 186 ST@NW 79 AV,,25.942239,-80.329908,,
5846,NW 186 ST@WENTWORTH DR,,25.942238,-80.324927,,
5847,NW 186 ST@NW 73 AV,,25.941436,-80.318821,,
5849,NW 186 ST@NW 68 AV,,25.941821,-80.3136,,
5850,NW 186 ST@BOBOLINK DR,,25.942224,-80.310444,,
5852,NW 186 ST@# 6270,,25.941813,-80.302944,,
5853,NW 186 ST@NW 62 AV,NW 186 ST & NW 59 AV,25.939703,-80.298308,,
5854,NW 183 ST@NW 57 AV,,25.939263,-80.296326,,
5855,NW 183 ST@NW 57 AV,,25.939243,-80.292673,,
5856,NW 183 ST@NW 55 AV,,25.939269,-80.291067,,
5857,NW 183 ST@NW 53 AV,,25.93934,-80.288024,,
5858,NW 183 ST@NW 52 AV,,25.939424,-80.28497,,
5859,NW 183 ST@NW 49 AV,,25.939492,-80.281805,,
5860,NW 183 ST@NW MIAMI CT,,25.942576,-80.201631,,
5861,NE 183 ST@NE 1 AV,,25.942632,-80.199277,,
5862,NE 181 ST (MGD)@NE 5 AV,,25.941238,-80.190652,,
5863,NE 185 ST@NE 13 AV,,25.945363,-80.175947,,
5864,NE 185 ST@NE 14 AV,,25.944734,-80.173723,,
5865,NE 185 ST@# 1566,,25.945558,-80.169129,,
5866,NE 185 ST@#1692,,25.945801,-80.167254,,
5867,NE 185 ST@NE 18 AV,,25.945864,-80.165512,,
5869,NE 186 ST@NE 22 AV,,25.947106,-80.156079,,
5870,NE 186 ST@NE 24 AV,,25.947205,-80.152923,,
5871,NE 186 ST@NE 24 PL,,25.947276,-80.15095,,
5872,NE 186 ST@NE 25 CT,,25.94732,-80.149496,,
5873,NE 186 ST@W DIXIE HY,,25.947587,-80.149137,,
5874,NE 186 ST@NE 24 AV,,25.947443,-80.152545,,
5875,NE 186 ST@NE 22 AV,,25.947297,-80.156449,,
5876,NE 185 ST@APPROX # 1701,,25.946004,-80.167412,,
5877,NE 185 ST@# 1551,,25.94564,-80.169522,,
5878,NE 185 ST@NE 14 AV,,25.944867,-80.172975,,
5879,NE 185 ST@NE 13 AV,,25.945424,-80.175397,,
5884,NE 181 ST (MGD)@NE 10 AV,,25.943738,-80.180844,,
5885,NE 181 ST (MGD)@NE 9 CT,,25.942462,-80.18207,,
5886,NE 181 ST (MGD)@NE 8 AV,,25.941739,-80.184319,,
5889,NE 183 ST@N MIAMI AV,,25.942818,-80.200707,,
5890,NW 183 ST@NW 48 PL,,25.939726,-80.281105,,
5891,NW 183 ST@NW 52 AV,,25.939616,-80.285536,,
5892,NW 183 ST@NW 53 AV,,25.939571,-80.287827,,
5893,NW 183 ST@NW 55 AV,,25.939502,-80.291085,,
5894,NW 183 ST@NW 57 AV,,25.939439,-80.293133,,
5895,NW 183 ST@NW 57 AV,,25.93941,-80.294526,,
5896,NW 186 ST@NW 62 AV,,25.939923,-80.298185,,
5897,NW 186 ST@OP # 6270,,25.942037,-80.302859,,
5898,NW 186 ST@NW 67 AV,,25.942502,-80.306042,,
5899,NW 186 ST@BOBOLINK DR,,25.942464,-80.310504,,
5900,NW 186 ST@NW 68 AV,,25.94197,-80.313833,,
5901,NW 186 ST@OP # 6900,,25.941665,-80.316281,,
5902,NW 186 ST@NW 73 AV,,25.941647,-80.318947,,
5903,NW 186 ST@WENTWORTH DR,,25.94245,-80.325215,,
5904,NW 186 ST@NW 79 AV,,25.942452,-80.329915,,
5905,NW 186 ST@NW 82 AV,,25.942442,-80.333349,,
5906,NW 186 ST@NW 82 AV,,25.942452,-80.334783,,
5911,NW 192 ST@NW 82 CR CT,,25.94815,-80.33531,,
5912,NE 191 ST@NE 2 AV,,25.950109,-80.19761,,
5914,NE 191 ST@# 1150,,25.951036,-80.178233,,
5915,NE 191 ST@OP # 1201,,25.95107,-80.176382,,
5917,NE 191 ST@NE 14 AV,,25.951189,-80.172544,,
5918,NE 191 ST@# 1530,,25.951238,-80.170066,,
5919,NE 191 ST@# 1700,,25.951273,-80.167734,,
5920,NE 191 ST@NE 18 AV,,25.95135,-80.165605,,
5921,NE 191 ST@NE 18 AV,,25.951469,-80.165845,,
5922,NE 191 ST@# 1601 BUILDING B,,25.951408,-80.168236,,
5923,NE 191 ST@# 1501,,25.951348,-80.170249,,
5924,NE 191 ST@# 1401,,25.951265,-80.172259,,
5925,NE 191 ST@# 1301,,25.951217,-80.174507,,
5926,NE 191 ST@# 1221,,25.951179,-80.176262,,
5927,NE 191 ST@NE 1 AV,,25.950092,-80.200143,,
5929,CALIFORNIA DR@OP # 441,,25.956529,-80.192179,,
5930,NE 195 ST@# 626,,25.955039,-80.18988,,
5931,NE 195 ST@# 750,,25.955422,-80.187047,,
5932,NE 195 ST@# 800,,25.954505,-80.184456,,
5933,NE 10 AV@NE 196 TE,,25.955362,-80.182111,,
5934,NE 195 ST@# 871,,25.954693,-80.183015,,
5935,NE 195 ST@OP # 800,,25.954572,-80.184419,,
5936,NE 195 ST@# 751,,25.955535,-80.186759,,
5937,NE 195 ST@# 671,,25.955058,-80.188869,,
5938,NE 195 ST@# 661,,25.955138,-80.189958,,
5939,NE 195 ST@OP # 626,,25.955525,-80.190973,,
5940,CALIFORNIA DR@# 441,,25.956442,-80.192017,,
5944,NW 199 ST@NW 65 CT,,25.950364,-80.306829,,
